6305702 3.76985e+06
0.1 7.95649 0.299228 1
0.106385 7.47892 0.274815 1
0.113178 7.03 0.252393 1
0.120405 6.608 0.2318 1
0.128093 6.21132 0.212887 1
0.136272 5.83843 0.195516 1
0.144974 5.4879 0.179563 1
0.15423 5.15841 0.164911 1
0.164078 4.84868 0.151455 1
0.174555 4.55753 0.139096 1
0.185701 4.28385 0.127746 1
0.197559 4.02658 0.117321 1
0.210173 3.78475 0.107747 1
0.223593 3.55743 0.098954 1
0.23787 3.34374 0.0908784 1
0.253059 3.14288 0.0834616 1
0.269217 2.95406 0.0766499 1
0.286408 2.77658 0.070394 1
0.304695 2.60974 0.0646484 1
0.324151 2.45291 0.0593716 1
0.344849 2.30549 0.0545254 1
0.366868 2.16692 0.0500745 1
0.390294 2.03666 0.0459868 1
0.415215 1.91422 0.0422327 1
0.441728 1.79912 0.0387848 1
0.469933 1.69093 0.0356183 1
0.499939 1.58923 0.0327101 1
0.531862 1.49363 0.0300393 1
0.565823 1.40377 0.0275864 1
0.601952 1.3193 0.0253336 1
0.640388 1.2399 0.0232647 1
0.681278 1.16526 0.0213646 1
0.72478 1.0951 0.0196196 1
0.771059 1.02916 0.0180169 1
0.820293 0.967166 0.0165451 1
0.872671 0.908895 0.0151934 1
0.928393 0.85412 0.013952 1
0.987673 0.802633 0.0128119 1
1.05074 0.754235 0.0117649 1
1.11783 0.708741 0.0108033 1
1.18921 0.665978 0.00992022 1
1.26514 0.62578 0.00910922 1
1.34592 0.587995 0.00836442 1
1.43186 0.552477 0.00768042 1
1.52329 0.519091 0.00705226 1
1.62056 0.487708 0.00647538 1
1.72404 0.458209 0.0059456 1
1.83412 0.43048 0.00545908 1
1.95123 0.404415 0.00501228 1
2.07582 0.379914 0.00460196 1
2.20837 0.356883 0.00422515 1
2.34938 0.335235 0.00387911 1
2.49939 0.314886 0.00356134 1
2.65899 0.295758 0.00326952 1
2.82877 0.277778 0.00300153 1
3.00939 0.260877 0.00275544 1
3.20155 0.244991 0.00252945 1
3.40598 0.230057 0.00232193 1
3.62346 0.216021 0.00213136 1
3.85483 0.202826 0.00195636 1
4.10097 0.190424 0.00179567 1
4.36282 0.178766 0.00164811 1
4.6414 0.167807 0.00151262 1
4.93777 0.157506 0.0013882 1
5.25306 0.147824 0.00127395 1
5.58848 0.138723 0.00116905 1
5.94532 0.130168 0.00107273 1
6.32494 0.122126 0.000984289 1
6.7288 0.114568 0.000903083 2.44875
7.15845 0.107859 0.000830049 2.45958
7.61554 0.10188 0.000764183 2.47268
8.10181 0.0965241 0.000704613 2.48795
8.61913 0.0917027 0.000650582 2.50531
9.16948 0.0873377 0.000601438 2.52467
9.75498 0.0833629 0.000556615 2.54592
10.3779 0.0797212 0.000515626 2.56897
11.0405 0.0763644 0.000478048 2.59374
11.7455 0.0732509 0.000443518 2.62011
12.4955 0.0703459 0.000411721 2.64801
13.2933 0.0676196 0.000382383 2.67735
14.1421 0.0650472 0.000355267 2.70802
15.0451 0.0626076 0.000330167 2.73996
16.0058 0.0602832 0.0003069 2.77308
17.0278 0.0580595 0.000285308 2.8073
18.1151 0.0559242 0.00026525 2.84254
19.2718 0.0538674 0.000246603 2.87873
20.5023 0.0518809 0.000229254 2.9158
21.8115 0.049958 0.000213106 2.95368
23.2042 0.0480931 0.000198067 2.9923
24.6858 0.046282 0.000184059 3.03159
26.2621 0.0445212 0.000171006 3.0715
27.939 0.0428078 0.000158843 3.11195
29.723 0.0411397 0.000147508 3.15289
31.6209 0.0395152 0.000136945 3.19427
33.6399 0.0379329 0.000127102 3.23601
35.7879 0.0363919 0.00011793 3.27805
38.0731 0.0348914 0.000109386 3.32035
40.5041 0.0334307 0.000101427 3.36283
43.0904 0.0320095 9.40151e-05 3.40545
45.8419 0.0306273 8.71147e-05 3.44813
48.769 0.0292838 8.06918e-05 3.49082
51.883 0.0279788 7.47152e-05 3.53345
55.1959 0.0267119 6.91554e-05 3.57596
58.7203 0.0254831 6.3985e-05 3.61829
62.4697 0.0242918 5.91781e-05 3.66036
66.4586 0.023138 5.47108e-05 3.7021
70.7021 0.0220212 5.05603e-05 3.74345
75.2166 0.0209412 4.67055e-05 3.78432
80.0194 0.0198974 4.31265e-05 3.82464
85.1288 0.0188896 3.98048e-05 3.86432
90.5645 0.0179171 3.6723e-05 3.90329
96.3473 0.0169796 3.38646e-05 3.94144
102.499 0.0160765 3.12145e-05 3.9787
109.044 0.0152072 2.87584e-05 4.01495
116.007 0.0143711 2.64828e-05 4.05011
123.414 0.0135677 2.43753e-05 4.08406
131.295 0.0127961 2.24241e-05 4.11669
139.678 0.0120558 2.06183e-05 4.14789
148.597 0.0113461 1.89477e-05 4.17753
158.085 0.0106663 1.74028e-05 4.20549
168.179 0.0100157 1.59746e-05 4.23165
178.918 0.00939342 1.46549e-05 4.25585
190.342 0.00879888 1.34358e-05 4.27796
202.496 0.0082313 1.23101e-05 4.29782
215.426 0.00768993 1.12711e-05 4.3153
229.182 0.00717404 1.03126e-05 4.33022
243.815 0.00668289 9.42856e-06 4.34242
259.384 0.00621576 8.61369e-06 4.35174
275.946 0.00577192 7.86286e-06 4.35799
293.566 0.00535064 7.17138e-06 4.36101
312.311 0.00495123 6.53483e-06 4.36061
332.253 0.00457297 5.94917e-06 4.3566
353.468 0.00421518 5.41058e-06 4.34881
376.038 0.00387719 4.91556e-06 4.33704
400.048 0.00355831 4.46083e-06 4.3211
425.593 0.00325791 4.04335e-06 4.3008
452.768 0.00297531 3.6603e-06 4.27595
