5251964 3.13987e+06
0.1 17.5711 0.444673 1
0.106385 16.5164 0.408393 1
0.113178 15.5251 0.375073 1
0.120405 14.5932 0.344471 1
0.128093 13.7172 0.316365 1
0.136272 12.8937 0.290553 1
0.144974 12.1197 0.266846 1
0.15423 11.3921 0.245073 1
0.164078 10.7082 0.225076 1
0.174555 10.0653 0.206711 1
0.185701 9.46092 0.189844 1
0.197559 8.89285 0.174353 1
0.210173 8.35886 0.160125 1
0.223593 7.85691 0.147059 1
0.23787 7.38508 0.135058 1
0.253059 6.94156 0.124037 1
0.269217 6.52465 0.113915 1
0.286408 6.13276 0.104618 1
0.304695 5.76439 0.0960806 1
0.324151 5.41811 0.0882393 1
0.344849 5.09262 0.0810377 1
0.366868 4.78665 0.0744237 1
0.390294 4.49905 0.0683494 1
0.415215 4.2287 0.0627706 1
0.441728 3.97458 0.0576471 1
0.469933 3.7357 0.0529415 1
0.499939 3.51116 0.04862 1
0.531862 3.3001 0.044651 1
0.565823 3.1017 0.0410059 1
0.601952 2.9152 0.0376582 1
0.640388 2.7399 0.0345837 1
0.681278 2.57512 0.03176 1
0.72478 2.42022 0.0291668 1
0.771059 2.27462 0.0267852 1
0.820293 2.13776 0.0245979 1
0.872671 2.00911 0.0225891 1
0.928393 1.88818 0.0207443 1
0.987673 1.77451 0.01905 1
1.05074 1.66766 0.0174939 1
1.11783 1.56722 0.0160649 1
1.18921 1.47281 0.0147525 1
1.26514 1.38407 0.0135472 1
1.34592 1.30065 0.0124402 1
1.43186 1.22223 0.0114236 1
1.52329 1.14853 0.01049 1
1.62056 1.07924 0.00963263 1
1.72404 1.01412 0.00884521 1
1.83412 0.952901 0.00812207 1
1.95123 0.895358 0.00745796 1
2.07582 0.841269 0.00684806 1
2.20837 0.790425 0.00628795 1
2.34938 0.742633 0.00577357 1
2.49939 0.697709 0.00530119 1
2.65899 0.655482 0.00486738 1
2.82877 0.615788 0.00446899 1
3.00939 0.578477 0.00410313 1
3.20155 0.543406 0.00376715 1
3.40598 0.510439 0.00345861 1
3.62346 0.479451 0.00317527 1
3.85483 0.450323 0.00291507 1
4.10097 0.422943 0.00267613 1
4.36282 0.397206 0.0024567 1
4.6414 0.373014 0.00225521 1
4.93777 0.350274 0.00207017 1
5.25306 0.328899 0.00190026 1
5.58848 0.308807 0.00174423 1
5.94532 0.289921 0.00160095 1
6.32494 0.272169 0.00146939 1
6.7288 0.255482 0.00134858 3.11938
7.15845 0.240194 0.00123867 3.13638
7.61554 0.226149 0.00113855 3.15517
8.10181 0.213213 0.00104722 3.17567
