7693960 4.59982e+06
0.1 0.00630081 0.00842054 1
0.106385 0.00592181 0.00773299 1
0.113178 0.0055648 0.00710107 1
0.120405 0.00522853 0.0065203 1
0.128093 0.00491182 0.00598657 1
0.136272 0.00461354 0.00549608 1
0.144974 0.00433266 0.00504535 1
0.15423 0.00406815 0.00463118 1
0.164078 0.0038191 0.00425062 1
0.174555 0.0035846 0.00390095 1
0.185701 0.00336383 0.00357969 1
0.197559 0.00315598 0.00328454 1
0.210173 0.00296031 0.00301339 1
0.223593 0.00277613 0.0027643 1
0.23787 0.00260276 0.00253549 1
0.253059 0.00243959 0.00232531 1
0.269217 0.00228601 0.00213226 1
0.286408 0.00214147 0.00195496 1
0.304695 0.00200546 0.00179212 1
0.324151 0.00187747 0.00164257 1
0.344849 0.00175704 0.00150524 1
0.366868 0.00164373 0.00137915 1
0.390294 0.00153712 0.00126336 1
0.415215 0.00143683 0.00115706 1
0.441728 0.00134248 0.00105946 1
0.469933 0.00125374 0.000969872 1
0.499939 0.00117028 0.000887633 1
0.531862 0.00109178 0.000812149 1
0.565823 0.00101797 0.000742871 1
0.601952 0.00094856 0.000679294 1
0.640388 0.000883306 0.000620954 1
0.681278 0.000821963 0.000567426 1
0.72478 0.000764305 0.000518316 1
0.771059 0.000710118 0.000473266 1
0.820293 0.000659201 0.000431944 1
0.872671 0.000611365 0.000394047 1
0.928393 0.000566433 0.000359295 1
0.987673 0.000524238 0.000327431 1
1.05074 0.000484622 0.000298219 1
1.11783 0.000447437 0.000271443 1
1.18921 0.000412545 0.000246904 1
1.26514 0.000379816 0.000224418 1
1.34592 0.000349126 0.000203817 1
1.43186 0.000320361 0.000184947 1
1.52329 0.000293413 0.000167666 1
1.62056 0.000268179 0.000151844 1
1.72404 0.000244565 0.00013736 1
1.83412 0.000222481 0.000124105 1
1.95123 0.000201843 0.000111977 1
2.07582 0.000182573 0.000100883 1
2.20837 0.000164595 9.07377e-05 1
2.34938 0.000147842 8.14622e-05 1
2.49939 0.000132247 7.29843e-05 1
2.65899 0.00011775 6.52373e-05 1
2.82877 0.000104294 5.81599e-05 1
3.00939 9.18242e-05 5.16953e-05 1
3.20155 8.02905e-05 4.57913e-05 1
3.40598 6.96453e-05 4.03995e-05 1
3.62346 5.98441e-05 3.54748e-05 1
3.85483 5.08448e-05 3.0975e-05 1
4.10097 4.26076e-05 2.68602e-05 1
4.36282 3.50951e-05 2.30923e-05 1
4.6414 2.82717e-05 1.96336e-05 1
4.93777 2.21037e-05 1.64451e-05 1
5.25306 1.65591e-05 1.34834e-05 1
