1.97e+06	94.4206	0.177828
1.98e+06	93.6111	0.177828
1.99e+06	92.8103	0.177828
2e+06	92.0182	0.177828
2.01e+06	91.2345	0.177828
2.02e+06	90.4591	0.177828
2.03e+06	89.6919	0.177828
2.04e+06	88.9328	0.177828
2.05e+06	88.1817	0.177828
2.06e+06	87.4385	0.177828
2.07e+06	86.7029	0.177828
2.08e+06	85.975	0.177828
2.09e+06	85.2546	0.177828
2.1e+06	84.5415	0.177828
2.11e+06	83.8358	0.177828
2.12e+06	83.1373	0.177828
2.13e+06	82.4458	0.177828
2.14e+06	81.7613	0.177828
2.15e+06	81.0837	0.177828
2.16e+06	80.4129	0.177828
2.17e+06	79.7487	0.177828
2.18e+06	79.0912	0.177828
2.19e+06	78.4401	0.177828
2.2e+06	77.7955	0.177828
2.21e+06	77.1572	0.177828
2.22e+06	76.5251	0.177828
2.23e+06	75.8991	0.177828
2.24e+06	75.2793	0.177828
2.25e+06	74.6654	0.177828
2.26e+06	74.0574	0.177828
2.27e+06	73.4552	0.177828
2.28e+06	72.8587	0.177828
2.29e+06	72.2679	0.177828
2.3e+06	71.6827	0.177828
2.31e+06	71.103	0.177828
2.32e+06	70.5288	0.177828
2.33e+06	69.9599	0.177828
2.34e+06	69.3963	0.177828
2.35e+06	68.8379	0.177828
2.36e+06	68.2847	0.177828
2.37e+06	67.7366	0.177828
2.38e+06	67.1934	0.177828
2.39e+06	66.6553	0.177828
2.4e+06	66.122	0.177828
2.41e+06	65.5936	0.177828
2.42e+06	65.0699	0.177828
2.43e+06	64.551	0.177828
2.44e+06	64.0367	0.177828
2.45e+06	63.527	0.177828
2.46e+06	63.0218	0.177828
2.47e+06	62.5211	0.177828
2.48e+06	62.0248	0.177828
2.49e+06	61.5328	0.177828
2.5e+06	61.0452	0.177828
2.51e+06	60.5618	0.177828
2.52e+06	60.0826	0.177828
2.53e+06	59.6076	0.177828
2.54e+06	59.1367	0.177828
2.55e+06	58.6698	0.177828
2.56e+06	58.2069	0.177828
2.57e+06	57.748	0.177828
2.58e+06	57.293	0.177828
2.59e+06	56.8418	0.177828
2.6e+06	56.3944	0.177828
2.61e+06	55.9508	0.177828
2.62e+06	55.5109	0.177828
2.63e+06	55.0747	0.177828
2.64e+06	54.6422	0.177828
2.65e+06	54.2132	0.177828
2.66e+06	53.7877	0.177828
2.67e+06	53.3658	0.177828
2.68e+06	52.9473	0.177828
2.69e+06	52.5323	0.177828
2.7e+06	52.1206	0.177828
2.71e+06	51.7123	0.177828
2.72e+06	51.3073	0.177828
2.73e+06	50.9055	0.177828
2.74e+06	50.507	0.177828
2.75e+06	50.1117	0.177828
2.76e+06	49.7195	0.177828
2.77e+06	49.3305	0.177828
2.78e+06	48.9445	0.177828
2.79e+06	48.5616	0.177828
2.8e+06	48.1817	0.177828
2.81e+06	47.8048	0.177828
2.82e+06	47.4308	0.177828
2.83e+06	47.0598	0.177828
2.84e+06	46.6916	0.177828
2.85e+06	46.3263	0.177828
2.86e+06	45.9638	0.177828
2.87e+06	45.6041	0.177828
2.88e+06	45.2472	0.177828
2.89e+06	44.893	0.177828
2.9e+06	44.5415	0.177828
2.91e+06	44.1926	0.177828
2.92e+06	43.8464	0.177828
2.93e+06	43.5028	0.177828
2.94e+06	43.1619	0.177828
2.95e+06	42.8234	0.177828
2.96e+06	42.4875	0.177828
2.97e+06	42.1541	0.177828
2.98e+06	41.8232	0.177828
2.99e+06	41.4947	0.177828
3e+06	41.1686	0.177828
3.01e+06	40.845	0.177828
3.02e+06	40.5237	0.177828
3.03e+06	40.2048	0.177828
3.04e+06	39.8882	0.177828
3.05e+06	39.5739	0.177828
3.06e+06	39.2618	0.177828
3.07e+06	38.9521	0.177828
3.08e+06	38.6445	0.177828
3.09e+06	38.3392	0.177828
3.1e+06	38.036	0.177828
